"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OD1","REM","EQD"
"04301099999","2017-03-14T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","170,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0298,1","-0327,1","09985,1","99999,9,09980,1",,"SYN004BUFR",
"04301099999","2017-03-14T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0298,1","-0326,1","09993,1","99999,9,09988,1",,"SYN04204301 46/// /2504 11298 21326 39988 49993=",
"04301099999","2017-03-14T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0303,1","-0332,1","09996,1","99999,9,09991,1",,"SYN04204301 46/// /2304 11303 21332 39991 49996=",
"04301099999","2017-03-14T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0296,1","-0326,1","09998,1","99999,9,09993,1",,"SYN04204301 46/// /2814 11296 21326 39993 49998=",
"04301099999","2017-03-14T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0050,1","99999,9,9,9","999999,9,9,9","-0297,1","-0327,1","10005,1","99999,9,10000,1",,"SYN004BUFR",
"04301099999","2017-03-14T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0282,1","-0311,1","10011,1","99999,9,10006,1",,"SYN04204301 46/// /2810 11282 21311 30006 40011=",
"04301099999","2017-03-14T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","300,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0305,1","-0336,1","10016,1","99999,9,10011,1",,"SYN04204301 46/// /3010 11305 21336 30011 40016=",
"04301099999","2017-03-14T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0311,1","-0341,1","10023,1","99999,9,10018,1",,"SYN04204301 46/// /2711 11311 21341 30018 40023=",
"04301099999","2017-03-14T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0307,1","-0336,1","10030,1","99999,9,10025,1",,"SYN04204301 46/// /2202 11307 21336 30025 40030=",
"04301099999","2017-03-14T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0300,1","-0329,1","10033,1","99999,9,10028,1",,"SYN04204301 46/// /2903 11300 21329 30028 40033=",
"04301099999","2017-03-15T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0310,1","-0340,1","10037,1","99999,9,10032,1",,"SYN04204301 46/// /1302 11310 21340 30032 40037=",
"04301099999","2017-03-15T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","130,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0301,1","-0332,1","10037,1","99999,9,10032,1",,"SYN04204301 46/// /1303 11301 21332 30032 40037=",
"04301099999","2017-03-15T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0304,1","-0333,1","10037,1","99999,9,10032,1",,"SYN04204301 46/// /1105 11304 21333 30032 40037=",
"04301099999","2017-03-15T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","120,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0303,1","-0334,1","10042,1","99999,9,10037,1",,"SYN04204301 46/// /1206 11303 21334 30037 40042=",
"04301099999","2017-03-15T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0320,1","-0351,1","10045,1","99999,9,10040,1",,"SYN04204301 46/// /1304 11320 21351 30040 40045=",
"04301099999","2017-03-15T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0303,1","-0332,1","10047,1","99999,9,10042,1",,"SYN04204301 46/// /1004 11303 21332 30042 40047=",
"04301099999","2017-03-15T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0287,1","-0314,1","10043,1","99999,9,10038,1",,"SYN04204301 46/// /1403 11287 21314 30038 40043=",
"04301099999","2017-03-15T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0234,1","-0260,1","10044,1","99999,9,10039,1",,"SYN04204301 46/// /1502 11234 21260 30039 40044=",
"04301099999","2017-03-15T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0239,1","-0266,1","10044,1","99999,9,10039,1",,"SYN04204301 46/// /2705 11239 21266 30039 40044=",
"04301099999","2017-03-15T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0212,1","-0273,1","10046,1","99999,9,10041,1",,"SYN04204301 46/// /2408 11212 21273 30041 40046=",
"04301099999","2017-03-15T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0200,1","-0268,1","10045,1","99999,9,10040,1",,"SYN04204301 46/// /2209 11200 21268 30040 40045=",
"04301099999","2017-03-15T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","230,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0210,1","-0271,1","10044,1","99999,9,10039,1",,"SYN04204301 46/// /2311 11210 21271 30039 40044=",
"04301099999","2017-03-15T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0205,1","-0270,1","10042,1","99999,9,10037,1",,"SYN04204301 46/// /2213 11205 21270 30037 40042=",
"04301099999","2017-03-15T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0214,1","-0273,1","10039,1","99999,9,10034,1",,"SYN04204301 46/// /2212 11214 21273 30034 40039=",
"04301099999","2017-03-15T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","200,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0204,1","-0282,1","10038,1","99999,9,10033,1",,"SYN004BUFR",
"04301099999","2017-03-15T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0035,1","99999,9,9,9","999999,9,9,9","-0179,1","-0264,1","10036,1","99999,9,10031,1",,"SYN004BUFR",
"04301099999","2017-03-15T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","230,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0193,1","-0267,1","10035,1","99999,9,10030,1",,"SYN04204301 46/// /2311 11193 21267 30030 40035=",
"04301099999","2017-03-15T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0185,1","-0250,1","10033,1","99999,9,10028,1",,"SYN04204301 46/// /2707 11185 21250 30028 40033=",
"04301099999","2017-03-15T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0190,1","-0245,1","10036,1","99999,9,10031,1",,"SYN04204301 46/// /2710 11190 21245 30031 40036=",
"04301099999","2017-03-15T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","300,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0224,1","-0253,1","10044,1","99999,9,10039,1",,"SYN04204301 46/// /3014 11224 21253 30039 40044=",
"04301099999","2017-03-15T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0242,1","-0272,1","10048,1","99999,9,10043,1",,"SYN04204301 46/// /2916 11242 21272 30043 40048=",
"04301099999","2017-03-15T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0243,1","-0272,1","10056,1","99999,9,10051,1",,"SYN04204301 46/// /2813 11243 21272 30051 40056=",
"04301099999","2017-03-15T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0245,1","-0272,1","10063,1","99999,9,10058,1",,"SYN04204301 46/// /2812 11245 21272 30058 40063=",
"04301099999","2017-03-15T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0265,1","-0296,1","10072,1","99999,9,10067,1",,"SYN04204301 46/// /3210 11265 21296 30067 40072=",
"04301099999","2017-03-16T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","360,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0269,1","-0298,1","10074,1","99999,9,10069,1",,"SYN004BUFR",
"04301099999","2017-03-16T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","100,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0286,1","-0315,1","10073,1","99999,9,10068,1",,"SYN04204301 46/// /1005 11286 21315 30068 40073=",
"04301099999","2017-03-16T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0287,1","-0315,1","10072,1","99999,9,10067,1",,"SYN04204301 46/// /1108 11287 21315 30067 40072=",
"04301099999","2017-03-16T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","090,1,N,0035,1","99999,9,9,9","999999,9,9,9","-0279,1","-0309,1","10072,1","99999,9,10067,1",,"SYN004BUFR",
"04301099999","2017-03-16T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","100,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0273,1","-0301,1","10070,1","99999,9,10065,1",,"SYN04204301 46/// /1003 11273 21301 30065 40070=",
"04301099999","2017-03-16T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,9","999999,9,9,9","-0230,1","-0265,1","10069,1","99999,9,10064,1",,"SYN004BUFR",
"04301099999","2017-03-16T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0234,1","-0263,1","10071,1","99999,9,10066,1",,"SYN04204301 46/// /2912 11234 21263 30066 40071=",
"04301099999","2017-03-16T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0246,1","-0274,1","10071,1","99999,9,10066,1",,"SYN04204301 46/// /2805 11246 21274 30066 40071=",
"04301099999","2017-03-16T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0040,1","99999,9,9,9","999999,9,9,9","-0245,1","-0272,1","10073,1","99999,9,10068,1",,"SYN004BUFR",
"04301099999","2017-03-16T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,9","999999,9,9,9","-0259,1","-0289,1","10077,1","99999,9,10072,1",,"SYN004BUFR",
"04301099999","2017-03-16T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0265,1","-0294,1","10081,1","99999,9,10076,1",,"SYN04204301 46/// /2905 11265 21294 30076 40081=",
"04301099999","2017-03-16T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,9","999999,9,9,9","-0274,1","-0304,1","10084,1","99999,9,10079,1",,"SYN004BUFR",
"04301099999","2017-03-16T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","070,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0280,1","-0310,1","10088,1","99999,9,10083,1",,"SYN04204301 46/// /0705 11280 21310 30083 40088=",
"04301099999","2017-03-16T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0287,1","-0317,1","10091,1","99999,9,10086,1",,"SYN04204301 46/// /0405 11287 21317 30086 40091=",
"04301099999","2017-03-16T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0055,1","99999,9,9,9","999999,9,9,9","-0280,1","-0314,1","10092,1","99999,9,10087,1",,"SYN004BUFR",
"04301099999","2017-03-16T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","250,1,N,0025,1","99999,9,9,9","999999,9,9,9","-0284,1","-0315,1","10098,1","99999,9,10093,1",,"SYN004BUFR",
"04301099999","2017-03-16T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0293,1","-0324,1","10101,1","99999,9,10096,1",,"SYN04204301 46/// /3604 11293 21324 30096 40101=",
"04301099999","2017-03-16T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","330,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0287,1","-0320,1","10103,1","99999,9,10098,1",,"SYN004BUFR",
"04301099999","2017-03-16T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","040,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0303,1","-0335,1","10105,1","99999,9,10100,1",,"SYN04204301 46/// /0403 11303 21335 30100 40105=",
"04301099999","2017-03-16T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0302,1","-0333,1","10100,1","99999,9,10095,1",,"SYN04204301 46/// /1403 11302 21333 30095 40100=",
"04301099999","2017-03-16T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","120,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0308,1","-0339,1","10097,1","99999,9,10092,1",,"SYN04204301 46/// /1206 11308 21339 30092 40097=",
"04301099999","2017-03-16T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","080,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0312,1","-0342,1","10094,1","99999,9,10089,1",,"SYN04204301 46/// /0804 11312 21342 30089 40094=",
"04301099999","2017-03-16T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","120,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0330,1","-0360,1","10093,1","99999,9,10088,1",,"SYN04204301 46/// /1206 11330 21360 30088 40093=",
"04301099999","2017-03-16T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0319,1","-0348,1","10088,1","99999,9,10083,1",,"SYN04204301 46/// /1106 11319 21348 30083 40088=",
"04301099999","2017-03-17T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0326,1","-0356,1","10083,1","99999,9,10078,1",,"SYN04204301 46/// ///// 11326 21356 30078 40083=",
"04301099999","2017-03-17T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0328,1","-0358,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// ///// 11328 21358 30073 40078=",
"04301099999","2017-03-17T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0329,1","-0357,1","10076,1","99999,9,10071,1",,"SYN04204301 46/// ///// 11329 21357 30071 40076=",
"04301099999","2017-03-17T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","-0334,1","-0365,1","10073,1","99999,9,10068,1",,"SYN004BUFR",
"04301099999","2017-03-17T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0323,1","-0353,1","10073,1","99999,9,10068,1",,"SYN04204301 46/// ///// 11323 21353 30068 40073=",
"04301099999","2017-03-17T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0343,1","-0374,1","10076,1","99999,9,10071,1",,"SYN04204301 46/// ///// 11343 21374 30071 40076=",
"04301099999","2017-03-17T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0313,1","-0341,1","10073,1","99999,9,10068,1",,"SYN04204301 46/// /0501 11313 21341 30068 40073=",
"04301099999","2017-03-17T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","210,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0301,1","-0328,1","10074,1","99999,9,10069,1",,"SYN04204301 46/// /2102 11301 21328 30069 40074=",
"04301099999","2017-03-17T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0284,1","-0311,1","10074,1","99999,9,10069,1",,"SYN04204301 46/// /2802 11284 21311 30069 40074=",
"04301099999","2017-03-17T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,9","999999,9,9,9","-0289,1","-0322,1","10077,1","99999,9,10072,1",,"SYN004BUFR",
"04301099999","2017-03-17T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0312,1","-0342,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// /3006 11312 21342 30073 40078=",
"04301099999","2017-03-17T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0308,1","-0339,1","10080,1","99999,9,10075,1",,"SYN04204301 46/// /2504 11308 21339 30075 40080=",
"04301099999","2017-03-17T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,9","999999,9,9,9","-0313,1","-0343,1","10083,1","99999,9,10078,1",,"SYN004BUFR",
"04301099999","2017-03-17T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0035,1","99999,9,9,9","999999,9,9,9","-0325,1","-0359,1","10085,1","99999,9,10080,1",,"SYN004BUFR",
"04301099999","2017-03-17T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0322,1","-0353,1","10088,1","99999,9,10083,1",,"SYN04204301 46/// /2703 11322 21353 30083 40088=",
"04301099999","2017-03-17T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0329,1","-0362,1","10089,1","99999,9,10084,1",,"SYN04204301 46/// ///// 11329 21362 30084 40089=",
"04301099999","2017-03-17T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","-0348,1","-0381,1","10093,1","99999,9,10088,1",,"SYN004BUFR",
"04301099999","2017-03-17T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0336,1","-0367,1","10091,1","99999,9,10086,1",,"SYN04204301 46/// ///// 11336 21367 30086 40091=",
"04301099999","2017-03-17T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","-0327,1","-0357,1","10091,1","99999,9,10086,1",,"SYN004BUFR",
"04301099999","2017-03-17T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0338,1","-0370,1","10093,1","99999,9,10088,1",,"SYN04204301 46/// /2206 11338 21370 30088 40093=",
"04301099999","2017-03-17T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0329,1","-0360,1","10093,1","99999,9,10088,1",,"SYN04204301 46/// ///// 11329 21360 30088 40093=",
"04301099999","2017-03-17T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0314,1","-0347,1","10089,1","99999,9,10084,1",,"SYN04204301 46/// /2212 11314 21347 30084 40089=",
"04301099999","2017-03-17T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","210,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0312,1","-0347,1","10087,1","99999,9,10082,1",,"SYN04204301 46/// /2109 11312 21347 30082 40087=",
"04301099999","2017-03-17T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","210,1,N,0050,1","99999,9,9,9","999999,9,9,9","-0314,1","-0350,1","10085,1","99999,9,10080,1",,"SYN004BUFR",
"04301099999","2017-03-18T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0305,1","-0344,1","10081,1","99999,9,10076,1",,"SYN04204301 46/// /2210 11305 21344 30076 40081=",
"04301099999","2017-03-18T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","-0340,1","-0372,1","10082,1","99999,9,10077,1",,"SYN004BUFR",
"04301099999","2017-03-18T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0331,1","-0362,1","10080,1","99999,9,10075,1",,"SYN04204301 46/// /1302 11331 21362 30075 40080=",
"04301099999","2017-03-18T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,9","999999,9,9,9","-0314,1","-0345,1","10077,1","99999,9,10072,1",,"SYN004BUFR",
"04301099999","2017-03-18T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0331,1","-0365,1","10073,1","99999,9,10068,1",,"SYN04204301 46/// /2208 11331 21365 30068 40073=",
"04301099999","2017-03-18T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0310,1","-0342,1","10073,1","99999,9,10068,1",,"SYN04204301 46/// /2207 11310 21342 30068 40073=",
"04301099999","2017-03-18T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0311,1","-0343,1","10068,1","99999,9,10063,1",,"SYN04204301 46/// /2306 11311 21343 30063 40068=",
"04301099999","2017-03-18T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0313,1","-0346,1","10063,1","99999,9,10058,1",,"SYN04204301 46/// /2205 11313 21346 30058 40063=",
"04301099999","2017-03-18T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0332,1","-0360,1","10060,1","99999,9,10055,1",,"SYN04204301 46/// ///// 11332 21360 30055 40060=",
"04301099999","2017-03-18T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0336,1","-0367,1","10057,1","99999,9,10052,1",,"SYN04204301 46/// ///// 11336 21367 30052 40057=",
"04301099999","2017-03-18T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0322,1","-0351,1","10053,1","99999,9,10048,1",,"SYN04204301 46/// /2814 11322 21351 30048 40053=",
"04301099999","2017-03-18T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0312,1","-0342,1","10048,1","99999,9,10043,1",,"SYN04204301 46/// /2811 11312 21342 30043 40048=",
"04301099999","2017-03-18T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0298,1","-0330,1","10041,1","99999,9,10036,1",,"SYN04204301 46/// /2713 11298 21330 30036 40041=",
